invoice_id;user_id;customer_id;amount
1379;jesparza2;017137369-3;4871.89
1380;aroyle4;408840891-8;2133.18
1381;jesparza2;408840891-8;5652.6
1382;nbernholt7;236198775-9;6868.38
1383;jesparza2;837274956-6;7309.26
1384;clangstaff9;724222419-5;6884.84
1385;aroyle4;671688460-2;4793.62
1386;ahenaughan3;837274956-6;1537.39
1387;rmarchenko8;604150177-8;2754.85
1388;ksandcroft1;369814086-1;6331.32
1389;clangstaff9;724222419-5;9706.88
1390;nbernholt7;604150177-8;1498.52
1391;clangstaff9;724222419-5;7203.24
1392;gvasilmanov0;671688460-2;4056.63
1393;gvasilmanov0;244174503-4;3556.65
1394;aepelett6;724222419-5;7647.94
1395;rmarchenko8;604150177-8;2197.3
1396;nbernholt7;244174503-4;8166.85
1397;cmayes5;236198775-9;9010.82
1398;aroyle4;837274956-6;2976.01
1399;aroyle4;244174503-4;1721.53
1400;rmarchenko8;921481382-5;9102.12
1401;ksandcroft1;671688460-2;5007.21
1402;aroyle4;017137369-3;4745.67
1403;clangstaff9;604150177-8;9672.38
1404;aroyle4;017137369-3;882.43
1405;clangstaff9;837274956-6;9758.56
1406;clangstaff9;236198775-9;3862.06
1407;jesparza2;408840891-8;4020.3
1408;nbernholt7;921481382-5;6835.75
1409;rmarchenko8;236198775-9;4681.39
1410;clangstaff9;236198775-9;7573.85
1411;cmayes5;724222419-5;9587.98
1412;rmarchenko8;604150177-8;731.79
1413;gvasilmanov0;921481382-5;4263.57
1414;ksandcroft1;369814086-1;4694.86
1415;gvasilmanov0;369814086-1;3857.55
1416;rmarchenko8;244174503-4;5726.26
1417;aroyle4;671688460-2;102.09
1418;nbernholt7;369814086-1;4171.37
1419;aepelett6;837274956-6;5439.65
1420;nbernholt7;724222419-5;2668.86
1421;jesparza2;604150177-8;6343.1
1422;jesparza2;408840891-8;6741.33
1423;ksandcroft1;369814086-1;6820.45
1424;ksandcroft1;604150177-8;9773.35
1425;ahenaughan3;017137369-3;5838.95
1426;cmayes5;408840891-8;400.56
1427;clangstaff9;604150177-8;900.35
1428;aepelett6;724222419-5;9173.59
1429;aepelett6;604150177-8;9025.23
1430;clangstaff9;724222419-5;476.71
1431;aepelett6;671688460-2;4276.3
1432;ahenaughan3;604150177-8;2109.66
1433;gvasilmanov0;017137369-3;6369.76
1434;nbernholt7;244174503-4;7420.26
1435;gvasilmanov0;837274956-6;9207.1
1436;aepelett6;724222419-5;8721.41
1437;clangstaff9;236198775-9;7846.27
1438;nbernholt7;837274956-6;3562.58
1439;gvasilmanov0;724222419-5;6940.57
1440;gvasilmanov0;408840891-8;8050.08
1441;rmarchenko8;236198775-9;4429.22
1442;clangstaff9;408840891-8;4908.74
1443;ksandcroft1;724222419-5;218.3
1444;ksandcroft1;724222419-5;7929.03
1445;ksandcroft1;369814086-1;6813.61
1446;gvasilmanov0;604150177-8;8942.35
1447;ahenaughan3;369814086-1;7606.98
1448;ahenaughan3;921481382-5;9344.82
1449;clangstaff9;236198775-9;5473.18
1450;aroyle4;837274956-6;1020.53
1451;aroyle4;017137369-3;2900.38
1452;cmayes5;236198775-9;7936.91
1453;gvasilmanov0;671688460-2;381.37
1454;ahenaughan3;837274956-6;3758.66
1455;rmarchenko8;604150177-8;5109.57
1456;aroyle4;671688460-2;7088
1457;aepelett6;921481382-5;4186.53
1458;ksandcroft1;604150177-8;7553.47
1459;gvasilmanov0;671688460-2;9471.62
1460;clangstaff9;244174503-4;6215.34
1461;jesparza2;244174503-4;5367.08
1462;ksandcroft1;604150177-8;1761.89
1463;aroyle4;236198775-9;6958.67
1464;jesparza2;724222419-5;444.75
1465;aroyle4;369814086-1;9062.87
1466;jesparza2;408840891-8;8660.75
1467;cmayes5;369814086-1;6954.47
1468;clangstaff9;244174503-4;6565.06
1469;clangstaff9;604150177-8;991.22
1470;aroyle4;671688460-2;6276.42
1471;rmarchenko8;724222419-5;4935.41
1472;aroyle4;604150177-8;3495.06
1473;ksandcroft1;244174503-4;4438.53
1474;nbernholt7;408840891-8;970.75
1475;aroyle4;724222419-5;8731.2
1476;aepelett6;369814086-1;6388.67
1477;nbernholt7;244174503-4;1764.2
1478;aroyle4;921481382-5;7243.13
1479;ksandcroft1;604150177-8;6679.75
1480;clangstaff9;236198775-9;5090.17
1481;nbernholt7;408840891-8;1856.13
1482;nbernholt7;604150177-8;7468.87
1483;jesparza2;369814086-1;5903.01
1484;cmayes5;408840891-8;5888.23
1485;gvasilmanov0;236198775-9;2150.64
1486;clangstaff9;244174503-4;5416.4
1487;ahenaughan3;604150177-8;3712.25
1488;jesparza2;017137369-3;9070.83
1489;jesparza2;724222419-5;5268.72
1490;ahenaughan3;604150177-8;3896.41
1491;cmayes5;837274956-6;9310.6
1492;aepelett6;017137369-3;7021.08
1493;cmayes5;244174503-4;9303.17
1494;gvasilmanov0;837274956-6;5058.6
1495;ksandcroft1;244174503-4;5045.65
1496;ahenaughan3;724222419-5;669.58
1497;gvasilmanov0;837274956-6;9631.49
1498;ksandcroft1;604150177-8;6409.47
1499;ksandcroft1;236198775-9;2546.97
1500;gvasilmanov0;236198775-9;7891.02
1501;nbernholt7;671688460-2;2868.12
1502;gvasilmanov0;671688460-2;7301.86
1503;jesparza2;921481382-5;9498.84
1504;aroyle4;604150177-8;826.3
1505;cmayes5;724222419-5;4392.1
1506;ksandcroft1;369814086-1;9311.72
1507;jesparza2;921481382-5;7305.04
1508;nbernholt7;236198775-9;6810.6
1509;ksandcroft1;671688460-2;1834.78
1510;ahenaughan3;369814086-1;463.04
1511;gvasilmanov0;671688460-2;7118.87
1512;cmayes5;244174503-4;1776.19
1513;clangstaff9;671688460-2;2448.55
1514;aepelett6;724222419-5;2942.61
1515;jesparza2;408840891-8;6428.84
1516;aroyle4;921481382-5;6220.19
1517;ahenaughan3;604150177-8;8094.59
1518;jesparza2;921481382-5;9959.91
1519;rmarchenko8;671688460-2;6839.84
1520;gvasilmanov0;671688460-2;9671.38
1521;cmayes5;604150177-8;7319.71
1522;aroyle4;236198775-9;4434.59
1523;aroyle4;017137369-3;7662.13
1524;nbernholt7;236198775-9;6292.27
1525;ahenaughan3;408840891-8;1132.64
1526;cmayes5;017137369-3;9024.58
1527;cmayes5;369814086-1;8675.16
1528;clangstaff9;017137369-3;6918.79
1529;aroyle4;017137369-3;657.99
1530;jesparza2;837274956-6;6502.88
1531;rmarchenko8;921481382-5;4498.37
1532;gvasilmanov0;369814086-1;3871.94
1533;aepelett6;671688460-2;9612.29
1534;rmarchenko8;408840891-8;7926.69
1535;cmayes5;671688460-2;6634.63
1536;gvasilmanov0;236198775-9;2200.34
1537;cmayes5;724222419-5;828.13
1538;rmarchenko8;236198775-9;2185.25
1539;ahenaughan3;837274956-6;8930.46
1540;aepelett6;408840891-8;4243.22
1541;jesparza2;837274956-6;4062.18
1542;jesparza2;604150177-8;7456.29
1543;nbernholt7;408840891-8;9741.18
1544;aepelett6;921481382-5;4047.63
1545;clangstaff9;724222419-5;5271.73
1546;rmarchenko8;236198775-9;8626.79
1547;clangstaff9;921481382-5;6652.09
1548;clangstaff9;671688460-2;988.27
1549;nbernholt7;604150177-8;291.02
1550;cmayes5;604150177-8;2397.56
1551;nbernholt7;837274956-6;217.35
1552;jesparza2;671688460-2;2141.85
1553;jesparza2;017137369-3;1115.15
1554;aepelett6;369814086-1;2406.34
1555;rmarchenko8;236198775-9;6658.84
1556;jesparza2;604150177-8;6811.93
1557;nbernholt7;408840891-8;2557.23
1558;aepelett6;604150177-8;6264.38
1559;ahenaughan3;017137369-3;4198.41
1560;cmayes5;837274956-6;8183.27
1561;aroyle4;837274956-6;4170.53
1562;jesparza2;236198775-9;492.08
1563;cmayes5;408840891-8;651.77
1564;aepelett6;604150177-8;1537.38
1565;cmayes5;244174503-4;2349.26
1566;aroyle4;408840891-8;5799.12
1567;aroyle4;671688460-2;9002.13
1568;ksandcroft1;244174503-4;266.46
1569;cmayes5;408840891-8;2537.64
1570;aroyle4;671688460-2;8927.7
1571;rmarchenko8;724222419-5;6140.46
1572;clangstaff9;837274956-6;5787.31
1573;aroyle4;724222419-5;6801.12
1574;nbernholt7;724222419-5;7725.35
1575;rmarchenko8;236198775-9;2932.51
1576;ahenaughan3;369814086-1;3843.67
1577;rmarchenko8;244174503-4;2356.04
1578;nbernholt7;244174503-4;1005.12
1579;aroyle4;244174503-4;7143.48
1580;jesparza2;369814086-1;7120.29
1581;nbernholt7;724222419-5;7365.76
1582;cmayes5;671688460-2;5494.49
1583;jesparza2;017137369-3;9022.12
1584;gvasilmanov0;236198775-9;1886.24
1585;nbernholt7;671688460-2;1982.72
1586;cmayes5;369814086-1;7106.01
1587;aroyle4;017137369-3;1413.42
1588;rmarchenko8;408840891-8;8695.96
1589;gvasilmanov0;837274956-6;7284.91
1590;ahenaughan3;921481382-5;4881.92
1591;aepelett6;837274956-6;6830.19
1592;gvasilmanov0;408840891-8;9690.91
1593;aepelett6;408840891-8;2849.77
1594;cmayes5;604150177-8;328.76
1595;ksandcroft1;837274956-6;3802.08
1596;clangstaff9;408840891-8;9569.79
1597;aroyle4;236198775-9;4330.62
1598;rmarchenko8;671688460-2;8462.33
1599;gvasilmanov0;244174503-4;8480.86
1600;ahenaughan3;408840891-8;1081.11
1601;gvasilmanov0;837274956-6;6185.8
1602;nbernholt7;244174503-4;3206.95
1603;aepelett6;369814086-1;8277.09
1604;ksandcroft1;921481382-5;8784.64
1605;aepelett6;017137369-3;451
1606;cmayes5;236198775-9;5006.62
1607;cmayes5;236198775-9;7173.61
1608;rmarchenko8;724222419-5;3857.95
1609;clangstaff9;017137369-3;1599.2
1610;cmayes5;369814086-1;6255.06
1611;aroyle4;408840891-8;4470.81
1612;aepelett6;408840891-8;1648.7
1613;nbernholt7;921481382-5;7151.28
1614;rmarchenko8;837274956-6;1858.68
1615;clangstaff9;244174503-4;4153.01
1616;aroyle4;837274956-6;240.16
1617;aepelett6;604150177-8;9701.68
1618;aepelett6;724222419-5;5947.37
1619;nbernholt7;408840891-8;9314.72
1620;cmayes5;604150177-8;1586.79
1621;nbernholt7;724222419-5;7415.33
1622;clangstaff9;408840891-8;3951.78
1623;aroyle4;671688460-2;8047.02
1624;aepelett6;369814086-1;4751.06
1625;gvasilmanov0;244174503-4;6492.05
1626;aroyle4;236198775-9;437.94
1627;clangstaff9;244174503-4;6483.95
1628;rmarchenko8;671688460-2;1725.13
1629;ahenaughan3;671688460-2;6211.44
1630;aroyle4;837274956-6;776.94
1631;nbernholt7;236198775-9;4776.91
1632;aroyle4;604150177-8;4007.65
1633;gvasilmanov0;921481382-5;9916.34
1634;aroyle4;921481382-5;5159.33
1635;nbernholt7;017137369-3;7570.63
1636;clangstaff9;017137369-3;6765.66
1637;ksandcroft1;671688460-2;1487.2
1638;cmayes5;724222419-5;3263.71
1639;rmarchenko8;244174503-4;7094.24
1640;jesparza2;244174503-4;3701.47
1641;aepelett6;408840891-8;7620
1642;rmarchenko8;244174503-4;8879.4
1643;ksandcroft1;369814086-1;6572.38
1644;aroyle4;408840891-8;7575.76
1645;gvasilmanov0;921481382-5;8983.85
1646;nbernholt7;017137369-3;4339.51
1647;nbernholt7;724222419-5;8676.39
1648;gvasilmanov0;921481382-5;3993.1
1649;ksandcroft1;837274956-6;9106.2
1650;aroyle4;671688460-2;2153.92
1651;ahenaughan3;017137369-3;2387.78
1652;jesparza2;244174503-4;9879.31
1653;rmarchenko8;408840891-8;5550.03
1654;ahenaughan3;921481382-5;2334.16
1655;aepelett6;724222419-5;67.11
1656;rmarchenko8;724222419-5;3063.38
1657;aepelett6;369814086-1;4782.61
1658;ahenaughan3;017137369-3;6925.91
1659;gvasilmanov0;724222419-5;4024.86
1660;rmarchenko8;408840891-8;222.2
1661;cmayes5;837274956-6;8064.66
1662;ksandcroft1;369814086-1;6157.09
1663;jesparza2;837274956-6;9115.7
1664;cmayes5;724222419-5;2060.63
1665;nbernholt7;244174503-4;4964.29
1666;ahenaughan3;604150177-8;6387.35
1667;nbernholt7;921481382-5;9872.83
1668;jesparza2;017137369-3;4716.12
1669;nbernholt7;017137369-3;4042.44
1670;cmayes5;369814086-1;2223.69
1671;clangstaff9;369814086-1;5848.44
1672;aepelett6;604150177-8;3295.38
1673;ksandcroft1;369814086-1;6499.25
1674;clangstaff9;671688460-2;6821.04
1675;aroyle4;236198775-9;5656.66
1676;clangstaff9;724222419-5;1926.38
1677;cmayes5;236198775-9;5248.05
1678;clangstaff9;017137369-3;6057.17
1679;aepelett6;921481382-5;2078.63
1680;clangstaff9;236198775-9;7458.54
1681;clangstaff9;671688460-2;1772.81
1682;clangstaff9;369814086-1;52.79
1683;nbernholt7;921481382-5;4666.41
1684;jesparza2;408840891-8;453.33
1685;cmayes5;236198775-9;3231.48
1686;gvasilmanov0;921481382-5;6356.99
1687;gvasilmanov0;017137369-3;7584.27
1688;clangstaff9;369814086-1;6867.67
1689;ahenaughan3;369814086-1;8908.48
1690;nbernholt7;408840891-8;8626.81
1691;clangstaff9;671688460-2;6823.22
1692;aepelett6;837274956-6;5730.69
1693;clangstaff9;671688460-2;2175.6
1694;aroyle4;369814086-1;139.54
1695;aroyle4;236198775-9;4983.79
1696;ksandcroft1;837274956-6;6415.31
1697;cmayes5;017137369-3;1376.7
1698;cmayes5;369814086-1;133.79
1699;aepelett6;604150177-8;8809.8
1700;ksandcroft1;837274956-6;5491.07
1701;jesparza2;236198775-9;2113.14
1702;rmarchenko8;244174503-4;1227.24
1703;clangstaff9;671688460-2;3817.24
1704;jesparza2;408840891-8;4625.37
1705;gvasilmanov0;236198775-9;3255.36
1706;aepelett6;837274956-6;3470.68
1707;gvasilmanov0;837274956-6;7292.71
1708;rmarchenko8;408840891-8;7834.31
1709;jesparza2;408840891-8;6396.46
1710;ahenaughan3;671688460-2;788.2
1711;aepelett6;369814086-1;1148.39
1712;aroyle4;244174503-4;8487.3
1713;jesparza2;724222419-5;7658.36
1714;rmarchenko8;017137369-3;8700.66
1715;gvasilmanov0;837274956-6;1541.41
1716;ksandcroft1;671688460-2;2051.84
1717;rmarchenko8;017137369-3;7470.42
1718;ksandcroft1;244174503-4;7716.94
1719;aroyle4;724222419-5;124.79
1720;gvasilmanov0;408840891-8;6799.63
1721;jesparza2;604150177-8;4167.42
1722;cmayes5;017137369-3;3933.74
1723;rmarchenko8;369814086-1;1894.41
1724;ksandcroft1;017137369-3;9475.61
1725;cmayes5;921481382-5;415.01
1726;gvasilmanov0;236198775-9;6318.09
1727;rmarchenko8;671688460-2;1558.12
1728;gvasilmanov0;369814086-1;5131.59
1729;rmarchenko8;921481382-5;7777.07
1730;ksandcroft1;837274956-6;5502.12
1731;gvasilmanov0;604150177-8;1142.16
1732;gvasilmanov0;724222419-5;7653.24
1733;aepelett6;921481382-5;1330.41
1734;rmarchenko8;408840891-8;9985.77
1735;aroyle4;236198775-9;5157.53
1736;aroyle4;244174503-4;844.19
1737;ahenaughan3;724222419-5;4341.78
1738;cmayes5;017137369-3;4259.94
1739;ahenaughan3;244174503-4;395.91
1740;cmayes5;604150177-8;6695.55
1741;ksandcroft1;671688460-2;1680.96
1742;ahenaughan3;369814086-1;1477.28
1743;aroyle4;408840891-8;5651.22
1744;ksandcroft1;671688460-2;8495.34
1745;ahenaughan3;369814086-1;4649.38
1746;aroyle4;408840891-8;6093.28
1747;aroyle4;369814086-1;9804.36
1748;ksandcroft1;408840891-8;2277.37
1749;ksandcroft1;921481382-5;4682.77
1750;aepelett6;837274956-6;7885.08
1751;rmarchenko8;671688460-2;8320.42
1752;jesparza2;837274956-6;1831.39
1753;ksandcroft1;604150177-8;8544.37
1754;nbernholt7;837274956-6;9077.63
1755;aroyle4;408840891-8;9809.5
1756;aroyle4;236198775-9;8154.49
1757;cmayes5;724222419-5;8776.73
1758;aroyle4;671688460-2;6120.85
1759;ksandcroft1;244174503-4;9800.87
1760;gvasilmanov0;837274956-6;7925
1761;ksandcroft1;921481382-5;7961.34
1762;clangstaff9;236198775-9;9418.25
1763;cmayes5;671688460-2;4819.6
1764;clangstaff9;671688460-2;9284.86
1765;jesparza2;017137369-3;7096.65
1766;ksandcroft1;369814086-1;6357.25
1767;jesparza2;017137369-3;2700.49
1768;cmayes5;017137369-3;4324.06
1769;gvasilmanov0;408840891-8;5498.88
1770;aroyle4;236198775-9;1148.19
1771;gvasilmanov0;408840891-8;3689.34
1772;aroyle4;921481382-5;6742.17
1773;ahenaughan3;017137369-3;9526.1
1774;ksandcroft1;244174503-4;4095.07
1775;nbernholt7;236198775-9;9179.66
1776;cmayes5;369814086-1;7045.46
1777;nbernholt7;408840891-8;5598.92
1778;rmarchenko8;236198775-9;7518.76
1779;ksandcroft1;724222419-5;3873.8
1780;aroyle4;837274956-6;2300.94
1781;gvasilmanov0;244174503-4;495.27
1782;jesparza2;921481382-5;2798.37
1783;jesparza2;724222419-5;3538.96
1784;gvasilmanov0;244174503-4;4740.26
1785;clangstaff9;724222419-5;1018.92
1786;rmarchenko8;921481382-5;371.69
1787;gvasilmanov0;017137369-3;7493.46
1788;aroyle4;017137369-3;946.19
1789;gvasilmanov0;604150177-8;3272.47
1790;gvasilmanov0;017137369-3;6978.47
1791;nbernholt7;369814086-1;9436.08
1792;ksandcroft1;369814086-1;9632.24
1793;cmayes5;724222419-5;9950.41
1794;gvasilmanov0;671688460-2;9502.65
1795;aepelett6;408840891-8;4492.93
1796;nbernholt7;837274956-6;8094.94
1797;aroyle4;724222419-5;8965.12
1798;jesparza2;017137369-3;6553.17
1799;ksandcroft1;724222419-5;8466.83
1800;ksandcroft1;671688460-2;9888.09
1801;gvasilmanov0;408840891-8;9264.74
1802;jesparza2;408840891-8;1459.68
1803;clangstaff9;671688460-2;5936.11
1804;jesparza2;017137369-3;4689.57
1805;aepelett6;244174503-4;9333.86
1806;gvasilmanov0;724222419-5;5402.76
1807;ksandcroft1;837274956-6;8546.5
1808;ahenaughan3;369814086-1;9610.97
1809;gvasilmanov0;408840891-8;2045.7
1810;jesparza2;236198775-9;6395.45
1811;ksandcroft1;408840891-8;932.96
1812;cmayes5;408840891-8;4155.47
1813;aepelett6;604150177-8;2865.64
1814;aroyle4;408840891-8;9325.75
1815;cmayes5;236198775-9;1215.1
1816;gvasilmanov0;837274956-6;442.5
1817;aroyle4;671688460-2;2729.47
1818;ksandcroft1;017137369-3;2685.84
1819;ksandcroft1;408840891-8;7236.79
1820;cmayes5;837274956-6;5471.84
1821;gvasilmanov0;408840891-8;9274.97
1822;cmayes5;724222419-5;9803.14
1823;ksandcroft1;236198775-9;411.06
1824;ksandcroft1;369814086-1;4930.88
1825;aroyle4;837274956-6;112.06
1826;ahenaughan3;604150177-8;9150.91
1827;aroyle4;369814086-1;3195.25
1828;jesparza2;921481382-5;6980.47
1829;clangstaff9;244174503-4;8167.39
1830;ksandcroft1;921481382-5;9601.45
1831;cmayes5;017137369-3;8519.61
1832;jesparza2;408840891-8;1794.34
1833;clangstaff9;244174503-4;4562.27
1834;cmayes5;604150177-8;65.85
1835;cmayes5;604150177-8;1123.2
1836;clangstaff9;724222419-5;6431.36
1837;cmayes5;604150177-8;5131.87
1838;clangstaff9;017137369-3;7056.79
1839;jesparza2;017137369-3;9805.82
1840;rmarchenko8;671688460-2;4698.55
1841;aepelett6;244174503-4;5394.66
1842;aepelett6;244174503-4;3433.24
1843;nbernholt7;837274956-6;2111.05
1844;gvasilmanov0;408840891-8;4073.73
1845;cmayes5;604150177-8;2675.62
1846;rmarchenko8;724222419-5;5916.79
1847;gvasilmanov0;604150177-8;9437.54
1848;rmarchenko8;017137369-3;2001.44
1849;nbernholt7;604150177-8;3463.22
1850;gvasilmanov0;724222419-5;751.85
1851;ksandcroft1;671688460-2;3504.97
1852;ahenaughan3;408840891-8;9578.46
1853;nbernholt7;369814086-1;737.82
1854;ahenaughan3;671688460-2;7283.66
1855;gvasilmanov0;408840891-8;4345.78
1856;aroyle4;604150177-8;6985.09
1857;jesparza2;236198775-9;4829.82
1858;clangstaff9;017137369-3;8758.76
1859;ksandcroft1;604150177-8;2132.79
1860;jesparza2;837274956-6;7258.82
1861;nbernholt7;837274956-6;8229.32
1862;aepelett6;724222419-5;5098.68
1863;clangstaff9;408840891-8;4255.17
1864;nbernholt7;671688460-2;3297.91
1865;aroyle4;017137369-3;4488.47
1866;cmayes5;724222419-5;2429.5
1867;nbernholt7;017137369-3;4008.98
1868;ksandcroft1;724222419-5;147.3
1869;nbernholt7;604150177-8;6344.6
1870;jesparza2;921481382-5;6583.89
1871;gvasilmanov0;837274956-6;2235.16
1872;ksandcroft1;921481382-5;4872.33
1873;aroyle4;244174503-4;7734.83
1874;ahenaughan3;244174503-4;302.51
1875;nbernholt7;236198775-9;229.89
1876;cmayes5;724222419-5;2595.75
1877;gvasilmanov0;837274956-6;7318.9
1878;nbernholt7;604150177-8;6522.91
1879;aroyle4;236198775-9;4007.66
1880;nbernholt7;921481382-5;8903.74
1881;aepelett6;244174503-4;619.6
1882;aepelett6;604150177-8;3139.09
1883;nbernholt7;244174503-4;1357.83
1884;aroyle4;244174503-4;4723.41
1885;gvasilmanov0;408840891-8;2785.37
1886;rmarchenko8;837274956-6;6712.32
1887;jesparza2;408840891-8;6274.04
1888;rmarchenko8;604150177-8;2520.85
1889;nbernholt7;837274956-6;725.42
1890;cmayes5;921481382-5;2627.89
1891;jesparza2;244174503-4;7412.45
1892;clangstaff9;671688460-2;1302.09
1893;cmayes5;408840891-8;341.33
1894;nbernholt7;724222419-5;7320.3
1895;aroyle4;671688460-2;2564.59
1896;aroyle4;408840891-8;6843.71
1897;gvasilmanov0;244174503-4;5733.71
1898;aepelett6;236198775-9;2386.42
1899;rmarchenko8;408840891-8;8463.46
1900;clangstaff9;604150177-8;1920.6
1901;nbernholt7;244174503-4;9922.92
1902;nbernholt7;408840891-8;534.5
1903;aepelett6;837274956-6;8813.32
1904;clangstaff9;837274956-6;7155.63
1905;ksandcroft1;604150177-8;1171.43
1906;ahenaughan3;236198775-9;725
1907;gvasilmanov0;604150177-8;8002.15
1908;aroyle4;244174503-4;1173.85
1909;rmarchenko8;724222419-5;5627.55
1910;ahenaughan3;724222419-5;2245.04
1911;clangstaff9;236198775-9;5940.91
1912;ahenaughan3;408840891-8;9300.48
1913;aroyle4;837274956-6;627.95
1914;nbernholt7;369814086-1;4007.2
1915;aepelett6;671688460-2;6308.99
1916;cmayes5;408840891-8;6633.55
1917;aroyle4;408840891-8;2611.05
1918;jesparza2;837274956-6;4156.14
1919;gvasilmanov0;017137369-3;1908.73
1920;clangstaff9;244174503-4;3276.1
1921;ksandcroft1;724222419-5;9380.91
1922;nbernholt7;236198775-9;5468.13
1923;jesparza2;244174503-4;9334.77
1924;clangstaff9;236198775-9;253
1925;nbernholt7;724222419-5;6967.96
1926;aepelett6;724222419-5;8916.71
1927;gvasilmanov0;236198775-9;8387.96
1928;gvasilmanov0;369814086-1;2741.02
1929;jesparza2;671688460-2;3012.35
1930;nbernholt7;724222419-5;4043.91
1931;aroyle4;604150177-8;524.2
1932;ahenaughan3;671688460-2;7061.76
1933;ahenaughan3;921481382-5;4524.02
1934;cmayes5;408840891-8;7999.98
1935;aroyle4;017137369-3;4311.7
1936;rmarchenko8;369814086-1;5535.46
1937;rmarchenko8;244174503-4;3288.36
1938;rmarchenko8;837274956-6;3749.94
1939;cmayes5;921481382-5;4394.59
1940;ksandcroft1;369814086-1;4212.68
1941;ahenaughan3;017137369-3;8222.16
1942;aepelett6;837274956-6;8795.43
1943;gvasilmanov0;724222419-5;9362.65
1944;gvasilmanov0;017137369-3;2080.64
1945;aepelett6;604150177-8;8585.13
1946;cmayes5;236198775-9;199.32
1947;gvasilmanov0;921481382-5;8882.13
1948;jesparza2;236198775-9;4446.64
1949;ksandcroft1;236198775-9;29.96
1950;jesparza2;921481382-5;6552.83
1951;rmarchenko8;369814086-1;8940.39
1952;ksandcroft1;244174503-4;825.66
1953;cmayes5;244174503-4;6299.85
1954;clangstaff9;921481382-5;6911.44
1955;gvasilmanov0;244174503-4;3702.14
1956;cmayes5;671688460-2;6085.28
1957;aepelett6;017137369-3;9628.07
1958;nbernholt7;369814086-1;7618.37
1959;nbernholt7;408840891-8;8059.38
1960;jesparza2;017137369-3;906.38
1961;gvasilmanov0;017137369-3;7021.69
1962;cmayes5;671688460-2;9107.13
1963;nbernholt7;724222419-5;2172.02
1964;cmayes5;369814086-1;1564.94
1965;aepelett6;369814086-1;6174.2
1966;jesparza2;369814086-1;7386.31
1967;clangstaff9;724222419-5;2970.77
1968;jesparza2;724222419-5;412
1969;ksandcroft1;236198775-9;3238.44
1970;gvasilmanov0;236198775-9;1450.24
1971;ksandcroft1;017137369-3;2608.61
1972;aepelett6;921481382-5;6097.04
1973;clangstaff9;671688460-2;6506.95
1974;gvasilmanov0;408840891-8;1459.27
1975;aroyle4;837274956-6;6185.53
1976;aroyle4;236198775-9;4282.53
1977;ahenaughan3;724222419-5;116.15
1978;jesparza2;604150177-8;385.41
1979;clangstaff9;244174503-4;7149.12
1980;jesparza2;724222419-5;1233.43
1981;nbernholt7;017137369-3;8334.68
1982;rmarchenko8;671688460-2;4373.65
1983;gvasilmanov0;921481382-5;3421.78
1984;gvasilmanov0;408840891-8;9683.3
1985;clangstaff9;671688460-2;4959.77
1986;aroyle4;921481382-5;2243.81
1987;cmayes5;017137369-3;8836.59
1988;ksandcroft1;408840891-8;2615.8
1989;ahenaughan3;017137369-3;4260.07
1990;cmayes5;236198775-9;9244.95
1991;aepelett6;724222419-5;1868.94
1992;gvasilmanov0;724222419-5;9697.82
1993;aepelett6;921481382-5;6740.66
1994;ksandcroft1;408840891-8;1923.18
1995;aroyle4;369814086-1;7504.67
1996;rmarchenko8;604150177-8;7994.76
1997;aepelett6;604150177-8;5108.07
1998;cmayes5;244174503-4;156.28
1999;rmarchenko8;671688460-2;2450.06
2000;clangstaff9;244174503-4;6166.15
2001;cmayes5;017137369-3;4515.37
2002;ahenaughan3;724222419-5;7358.85
2003;rmarchenko8;724222419-5;4928.88
2004;cmayes5;724222419-5;5377.81
2005;jesparza2;837274956-6;5607.11
2006;nbernholt7;369814086-1;3008.25
2007;cmayes5;408840891-8;8925.56
2008;clangstaff9;017137369-3;636.98
2009;jesparza2;369814086-1;7544.32
2010;clangstaff9;369814086-1;8571.35
2011;jesparza2;724222419-5;992.48
2012;nbernholt7;604150177-8;9377.73
2013;rmarchenko8;671688460-2;2999.78
2014;ksandcroft1;236198775-9;7723.83
2015;clangstaff9;244174503-4;9889.26
2016;ahenaughan3;369814086-1;1890.1
2017;jesparza2;017137369-3;4968.92
2018;ksandcroft1;244174503-4;8380.62
2019;aroyle4;017137369-3;2791.65
2020;aepelett6;408840891-8;1715.48
2021;gvasilmanov0;236198775-9;6630.11
2022;ahenaughan3;408840891-8;7426.89
2023;jesparza2;369814086-1;3587.64
2024;nbernholt7;671688460-2;4569.38
2025;gvasilmanov0;017137369-3;4200.58
2026;ksandcroft1;369814086-1;8098.64
2027;aepelett6;244174503-4;2481.85
2028;nbernholt7;921481382-5;1536.42
2029;rmarchenko8;236198775-9;4735.66
2030;cmayes5;837274956-6;6795.09
2031;clangstaff9;604150177-8;3744.46
2032;clangstaff9;837274956-6;7489.48
2033;cmayes5;671688460-2;488.52
2034;aroyle4;369814086-1;3031.18
2035;cmayes5;408840891-8;5451.11
2036;clangstaff9;408840891-8;7362.83
2037;cmayes5;369814086-1;804.72
2038;ksandcroft1;408840891-8;759.81
2039;aepelett6;369814086-1;7573.82
2040;nbernholt7;236198775-9;4147.48
2041;nbernholt7;369814086-1;3980.92
2042;aepelett6;837274956-6;9304.71
2043;clangstaff9;017137369-3;6328.37
2044;ahenaughan3;236198775-9;8873.63
2045;rmarchenko8;724222419-5;4995.52
